URL;Aanmaken;Account;Adres;Afhalen;Afleveren;Bestel;Bestellen;Bestellingen;Betalen;Bevestiging;Bezorging;Inloggen;Klanten;Kom langs;Koop;Kopen;Maten;Ontvangen;Openingstijden;Ophalen;Order;Product;Producten;Servers;Shop;Showroom;Thuiswinkel;Versturen;Verzenden;Verzending;Verzendkosten;Vestiging;Vestigingen;Wachtwoord;Web;Winkel;Winkelmand;Winkels;Winkelwagen;Zaterdag;Zoeken;WordCount;PageCount
http://www.essent.nl;0;74;83;0;0;3;0;0;6;5;0;61;165;0;10;5;0;12;0;3;46;54;46;0;8;0;0;6;0;0;0;5;0;32;64;1;0;0;0;2;8;25541;51
http://www.etsy.com/shop/jessiestyle;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;13529;33;0;11;930;0;0;0;0;0;0;0;0;0;4256;0;0;0;0;0;0;437829;838
http://www.hackerstore.nl;1;2;25;0;0;151;100;10;10;24;1;98;1;0;7;8;3;13;0;4;7;36;7;3;913;0;0;13;0;3;5;24;0;6;45;104;0;0;103;0;7;96339;98
http://www.hobbyelectronica.nl/info/contact;0;199;2;1;0;99;0;1;98;0;0;0;0;0;0;0;0;98;0;0;196;1318;294;0;99;0;0;1;300;0;0;0;0;0;1275;1474;98;0;101;0;196;71575;98
http://www.hotelSpecials.nl;0;0;2;0;0;0;0;0;149;0;0;0;301;0;5;148;0;148;0;0;2073;149;0;0;4;0;0;0;0;0;0;0;0;0;890;3;0;2;0;0;0;171052;150
http://www.hotels.nl;0;546;2;0;0;0;0;0;4;4;0;0;12;0;14;0;0;6;14;0;1366;131;6;2;209;0;0;0;0;0;0;4;0;0;823;2;0;0;2;2;2;243872;97
http://www.ibood.com/nl/nl;3;82;72;0;4;213;37;22;20;20;2;11;18;0;27;27;5;26;0;1;8;187;28;1;39;0;0;9;9;28;18;21;1;8;81;9;5;0;4;1;6;35428;37
http://www.inshared.nl;0;4;6;0;0;0;0;0;4;0;0;8;12;0;14;0;0;0;0;0;0;10;0;0;0;0;4;0;20;0;0;0;0;0;20;6;0;0;0;0;26;8192;60
http://www.kiwi-electronics.nl;0;4;10;1;0;1820;1767;8;1;225;1;219;219;0;0;0;0;7;6;5;1;2874;222;0;9;18;0;0;4;21;3;225;0;0;446;221;0;0;219;2;1;202407;221
http://www.knijpertjes.nl;0;112;112;0;0;112;0;0;56;0;0;56;112;0;0;0;0;0;0;0;112;168;56;0;112;0;0;0;0;0;0;0;0;112;56;168;0;0;112;0;0;72576;56
http://www.landal.nl;0;331;10;1;0;5;1;0;6;20;0;1;0;0;6;4;0;8;1;119;277;5;5;0;84;0;2;1;1;0;0;20;0;0;2195;212;0;6;0;25;21;387893;167
http://www.maxict.nl;0;11685;1882;1816;0;3736;1819;49;1846;70;0;1811;20213;0;4862;1821;1880;21;2;0;10993;26459;18442;5487;3725;1;1;1809;1906;21;126;70;0;5;11199;20366;0;4;20354;5;7239;9815478;1818
http://www.monuta.nl;2;5;11;0;0;0;0;0;8;0;0;0;2;0;1;2;0;4;0;0;0;11;10;0;0;0;0;0;0;0;0;6;3;0;15;0;0;0;0;0;47;16316;42
http://www.motorkleding.nl;0;143;5;5;0;68;46;0;14;1;0;136;216;0;2;6;15;11;0;0;5;1408;105;0;512;0;5;0;0;5;8;1;0;8;68;293;0;0;207;0;76;70459;68
http://www.online-shoppen-nederland.nl;0;1;85;0;0;33;20;0;1;0;0;0;14;0;32;78;3;90;2;3;926;186;123;3;2191;2;0;3;86;0;0;0;0;0;2149;1016;3;405;0;86;23;147258;87
http://www.online-store.nl/;4;9;128;1;7;1162;295;12;415;36;3;176;117;0;217;28;2;23;0;2;11;477;62;2;851;0;0;37;9;7;105;37;0;7;382;743;5;4;463;3;114;81703;85
http://www.onlinemakeup.nl;3;1270;640;2;0;923;126;10;1302;8;1264;630;3160;0;3927;714;2;6;0;1;5;7014;2995;1;746;0;0;28;6;1304;627;8;0;639;1385;9308;3;8;7355;5;1269;1220625;627
http://www.otto.nl;57;456;636;117;28;2334;393;81;922;40;82;179;506;0;253;84;162;220;38;174;284;1543;668;0;1373;0;164;38;0;623;100;45;21;193;427;631;0;27;292;19;74;265636;83
http://www.parfumswinkel.nl;3;692;1883;1;11;2260;496;14;937;3;7;920;1192;0;391;206;2;28;457;461;933;2770;1346;0;65;0;1178;0;10;472;242;6;0;697;298;5297;246;241;228;1;23;716986;229
http://www.raamtekening.nl;0;1;2;0;0;357;44;0;1;1;0;88;0;0;52;4;0;0;0;0;2;104;11;0;467;0;0;1;0;0;4;1;0;0;92;412;0;0;180;0;49;16047;44
http://www.realdutchfood.com;0;240;281;0;0;1739;1327;8;129;0;0;117;240;0;47;11;2;3;0;0;336;5044;4832;0;15;0;0;8;244;8;479;0;0;234;140;296;6;0;276;0;153;346629;118
http://www.redcoon.nl;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;8;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;748;4
http://www.reisartikelen.nl;0;576;1008;0;0;728;0;0;0;0;0;144;1008;0;0;0;0;0;288;288;432;2304;864;0;580;0;0;0;144;152;0;0;0;720;432;1008;0;0;576;0;140;274308;144
http://www.rentalcars.com;2;3581;839;3;117;2;0;0;17;5;0;4;206;0;98;8;5;3;50;35;17348;30;3;1;8;0;0;2;0;0;0;5;0;229;3418;8;0;1;0;81;25;1619705;116
http://www.sieradenshop.nl;0;2;31;0;0;66;61;2;113;0;1;1;179;0;79;6;3;0;15;0;0;54;6;0;508;0;0;0;0;80;0;15;0;63;204;174;31;0;0;30;0;19274;46
http://www.sliponline.nl;1;11;1;0;0;7;4;1;5;0;0;5;1;0;1;2;6;0;0;0;0;4;2;0;0;0;0;0;0;0;1;0;0;3;2;3;0;0;1;0;0;820;132
http://www.sneakershop.nl;112;787;673;0;0;341;112;0;112;0;0;112;112;0;0;0;0;0;224;224;113;336;221;0;931;0;0;0;0;0;0;0;0;112;117;448;0;0;448;0;333;105518;114
http://www.sneltoner.nl;0;103;25;0;7;211;115;14;94;2;3;3;281;0;65;7;0;11;1;0;6;87;33;0;7;0;29;0;3;3;1;4;0;36;34;100;67;0;0;0;1;27303;149
http://www.spartoo.nl;1593;6568;3260;1;11;3595;42;28;21;4;8;0;1760;0;2013;80;125158;28;0;3;54;67386;6534;0;8598;4;26;2;0;6;19;8;0;3201;3669;3720;1735;286;1;2;48;10087974;1677
http://www.stropdas-mode.nl;0;0;2;0;0;0;0;0;0;0;0;0;0;0;17;73;2;0;1;0;0;6;2;0;109;0;0;0;0;0;77;0;0;0;115;72;0;0;38;0;1;30459;58
http://www.stropdassenwinkel.nl;0;59;0;0;0;375;238;0;0;0;0;0;59;0;75;0;1;0;0;2;0;0;0;0;761;0;0;3;0;0;59;0;0;0;3;1817;0;118;0;0;166;75653;97
http://www.thuisbezorgd.nl;0;152;176;2;0;1214;1148;0;74;0;10;0;7;0;10;0;0;1;0;0;27;0;0;4;0;0;0;0;1;0;0;0;0;0;272;7;1;0;0;0;2;55222;82
http://www.trendyspeelgoed.nl;2;102;160;14;0;373;54;39;125;3;0;4;504;1;346;8;3;1;4;1;127;1403;112;0;254;0;0;23;33;130;69;3;0;10;790;839;277;8;0;1;10;144067;119
http://www.vakantieveilingen.nl;217;48;187;0;0;12;6;0;92;175;1;221;476;0;61;10;0;5;19;0;237;1078;802;0;493;0;0;0;0;2;1;175;174;3;45;5;0;2;0;12;6;204290;214
http://www.vanallesenmeer.nl;0;233;9;0;0;1355;336;113;115;2;1;1;116;0;23;25;0;2;0;8;487;1685;428;112;452;0;0;0;114;233;455;2;0;7;1013;562;0;1;225;0;6;164139;112
http://www.versio.nl;22;53;41;0;0;131;88;0;121;0;1;5;381;0;43;7;0;1;2;1;2;146;136;39;56;0;0;2;2;0;0;0;0;5;785;64;60;0;3;0;67;48910;60
http://www.videoland.com;0;148;0;0;0;0;0;0;0;0;0;74;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9388;74
http://www.vliegtickets.nl;1;17;92;0;7;11;0;2;37;14;2;138;286;0;141;9;1;16;11;278;204;259;33;3;8;0;129;0;1;1;0;16;0;1;169;161;0;5;1;7;87;105090;67
http://www.vrijuit.nl;456;1140;1417;0;0;2;0;0;36;2;0;684;899;0;7;259;2;0;8;231;320;238;233;0;3;0;0;233;0;0;0;2;0;1152;2856;30;0;24;0;47;955;849103;243
http://www.waterfilterexpert.nl/;0;3;1;1372;0;2442;2413;3;688;1;0;687;1373;0;1380;697;694;1;0;0;0;4507;3444;0;686;0;0;1;6;1;2067;1;0;0;0;2752;1;0;686;0;0;375117;686
http://www.weekendjeweg.nl;0;59;112;0;0;7;5;0;0;0;0;0;0;0;63;0;0;0;0;0;2;0;0;0;59;0;0;1;0;0;0;0;0;0;1;59;0;0;0;0;1;19793;59
http://www.wehkamp.nl;53;159;11;69;2;209;18;60;85;5;18;106;179;0;20;55;320;9;1;11;92;678;8;17;337;0;53;0;0;1;115;5;0;34;234;96;12;1;0;14;2;63397;53
http://www.zalando.nl;0;993;737;0;0;985;4;241;2;3;1;974;714;0;238;254;876;1;0;2;864;1395;211;0;10198;0;0;483;241;258;1;3;0;974;3383;269;3;4;251;0;1;400161;241
